Length	GC
1394319	47.5021139352
4659019	61.9978583474
5100520	60.7963305702
4103226	67.7095046678
2566011	45.8242384775
2919538	37.1515630213
4103084	67.7096301221
3488376	56.8001557172
2338645	52.181883099
1892645	32.2588758061
5017219	50.7877969847
2792802	32.8761938727
1900740	37.7751822974
2892255	46.6257989009
5058518	64.110951073
1634875	38.8257206208
3965390	39.009656049
1950135	38.8268504488
5215775	55.1016291922
8819200	58.2647178882
4109545	67.7035535564
4830769	52.2126187363
1284727	31.6706973544
4687873	64.3237775426
1271604	49.2842897632
1616554	30.6203813792
4829781	69.2986079493
5091817	68.4133581391
2095966	41.107489339
4807977	51.0370993871
1995488	42.6616446704
2786116	32.8566362635
4648086	52.2653840742
3458918	38.1865369459
4628378	44.8784865886
2839759	47.0387804035
2131361	42.1021591368
1389742	34.2490188826
4702289	47.7011940355
3649532	62.7521830196
3184851	39.7272274276
8773466	70.8230817786
1173390	39.222935256
5213498	35.3650850159
276984	22.5951679519
4689946	64.0306945965
3993073	39.9010736844
3684607	59.806839644
1766633	31.5299782128
4939234	64.1581670356
2378127	40.2874615191
3056296	73.5854446035
2290145	60.0630527761
5277990	73.5314011584
3075407	56.9751906008
3986761	45.3870196884
2403412	52.0793771521
3250164	40.5059252395
1255681	32.4506781579
1658751	31.4462508237
4636831	50.7906154009
1295804	35.0913409744
6200534	62.8436518532
3498530	69.8250122194
3973651	62.8028983924
3526903	64.3726238005
4902106	53.7374140828
10246864	71.290084459
5511322	68.7095763956
4832567	50.7478323632
4394500	51.3971555353
1190853	36.3213595633
2211485	35.6274177758
2275603	36.6927798917
2027369	60.2133109464
2819767	32.8581404066
8482298	70.9519165679
1926135	36.7011138887
2823087	32.8165940334
4113052	67.7087962904
7018690	65.9668257182
5921052	67.6398552149
1225935	40.5762132576
3381342	63.2902557624
6247860	63.392473583
8376953	67.3733396857
4547600	52.3208945378
3944167	56.1686155784
4541729	63.8342358164
2623349	55.8085866577
4109548	67.7038204688
5119898	60.9148463505
4368373	56.7670846789
5175486	64.7721392735
3485191	62.4080000207
4509724	66.4474145203
1428463	47.4326601389
5627734	44.4839610401
2750603	52.1037387075
5351509	57.2892804628
4791961	52.0515922396
4344439	44.9699259214
1042783	41.3101287612
1860355	38.7291672826
1041170	36.9157774427
1172032	39.0540531317
9965640	61.9024568417
1595058	38.8202811434
2507720	26.9666868709
2907486	38.0048605565
4569625	47.5734442104
3958233	28.3359266622
3947826	39.057496455
1510564	38.9516101271
1667302	38.8749008878
4695590	52.1819835207
4879931	50.6876224274
2070822	36.7650623762
2277985	38.1203124691
1406075	32.3040378358
2340975	40.9674601395
2212568	35.813181787
1173884	30.0997372824
2440326	45.9311173999
4626882	55.1899962005
5180925	57.5540082128
4109549	67.7037796605
2772993	32.8775802896
4168427	62.5984813936
2907212	45.6505063958
4113747	67.6998852871
6395836	38.7961323586
2989591	37.9975053444
5459213	65.0381474399
5208900	57.3595576801
3481091	66.6361206875
5329725	57.4430200432
2306092	34.320139873
1960728	37.6489242771
4870994	61.9297005909
7309421	67.0369787156
6217725	54.9157127406
3532378	53.8496729399
6635030	41.5322010601
931674	27.5860440454
2169060	34.1256581192
166163	14.1776448427
2180570	51.6361776967
4106407	67.7066350218
5330954	63.9614035312
3844764	66.8403574316
2272143	47.4616254347
6309305	66.2887750711
3892029	28.0279514875
3333639	54.2724332179
2399849	52.1286547612
4807490	46.8847153088
2173106	51.7311166597
1486678	46.9320189039
5950539	38.7806213857
2944528	37.9810278591
4635105	34.6810050689
2693039	37.7282319343
3685504	38.8566665509
4150332	47.4313380231
4109547	67.7037882764
6516310	62.3137634643
1640646	30.2997721629
1121596	28.9026530052
5228657	35.3794100474
1016753	29.2736780713
4551873	65.6252711796
1407705	32.4313687882
4716552	64.3686320007
3145677	54.1471358948
2998206	37.96813828
4111608	67.7015902294
3184243	53.9426482213
4105337	67.7079372534
2194935	29.7924084312
5404558	50.5168230223
1843731	46.2387951388
4796527	64.0814906285
9033684	44.8697452778
2745528	32.9458304559
5104557	50.5951446913
3042741	39.7459724636
5506876	35.2296474444
3129662	56.2723386743
3551206	56.762097158
2038409	41.2475121529
6213029	66.5675148144
4616371	54.2705948027
2472129	35.5779168482
1737502	43.3244968927
1797862	48.6334323769
1667883	38.8729904915
3280721	47.1729842312
5536506	57.5100072139
3433007	67.1459161021
1966858	52.9917258897
2056363	46.3280558929
4109543	67.7038298419
5213209	35.3639188454
6205897	66.7808376452
1515556	27.9789067511
2363414	37.0954052062
5950211	58.9984456013
2196674	51.6377942289
5227080	67.9845726486
1643038	30.2949170987
5221627	35.3684397603
4797106	50.7129506832
4000057	40.2335016726
927303	46.3319972005
1516455	29.9044152316
4609584	67.078243937
3928357	47.7690800505
3781071	66.1608575983
6379281	47.7966404051
4252398	45.9189379734
2830519	60.1186920137
1010023	23.7704487918
2325026	40.3371833261
2214656	62.6664366836
6500104	50.0775372209
5495278	35.2631841374
4108478	67.7046585134
2337606	52.1857832329
1008951	23.7505091922
1913894	37.6620126297
3412092	37.6535861284
5012084	50.7677644668
2685015	32.7925914753
4111065	67.7059837293
2976077	55.1032785778
4659311	54.8300381752
4487195	49.7191006854
5398926	64.4370009887
3008576	55.5585100725
1202435	49.7744992453
5228864	50.7265249201
3249180	44.5699838113
10080619	69.8969279565
1836467	38.5380189244
3919740	28.2080954349
4707009	50.8399495306
6315792	44.4402697239
2046464	34.534494621
5644569	61.8283876059
6843248	60.7893210943
4006637	46.4197280662
5001447	59.335708246
917330	29.1189648218
6646309	64.0312690848
3455622	45.2301206556
4134042	45.7913586751
1111454	28.9998506461
1618194	30.6389715943
1275089	32.5012606963
6673976	70.8545250987
2494031	47.3634449612
2328288	61.4821705906
1899252	32.2631225346
2765477	27.7868881209
5227060	35.3785301871
4369232	51.2496933099
2217184	39.8721982479
2499189	53.5033965018
3858284	42.119968359
4849467	55.4369789505
1042376	41.3023707376
1830602	38.1401855783
3029021	69.1271536249
5278493	57.386757925
2016657	30.8107923162
3738958	66.5618870284
5146255	64.2594857814
4994918	50.7419541222
4639821	37.2893480158
4302517	51.2345448025
4351893	29.9364897069
5308217	34.927396525
4132586	66.7562393136
4761183	74.4350301175
1675918	38.8974281558
2819842	63.3881614644
2256647	54.2595718338
5477872	67.463295966
6452803	59.8972415553
5046610	50.7822875158
5214671	35.365088229
1877931	39.6886254074
2936195	44.8659234145
3989480	57.4252534165
2391994	47.3866155183
4944397	50.8440361888
4106501	67.7055235102
3882610	41.4084082615
2836901	32.7671286379
1637642	30.3772741539
4233756	56.8274836812
4104135	67.7087376512
2131882	41.3370439827
1641879	31.3398855823
2872915	32.7563467767
4840251	44.4962461657
4411148	44.2615845127
2927751	37.9985183166
4891993	64.2286282912
5321900	35.3934309175
2369387	52.1015351228
4108659	67.7046452383
3830427	50.6511676113
2305790	51.4320037818
3840330	44.0162173563
4386447	65.6026164228
3812301	57.4368865417
4180819	43.3296203447
5918899	59.1326190901
4266344	74.724330715
2178064	35.6191094477
4105331	67.7077926238
2988028	32.9001937064
2096058	37.4775411749
4215633	43.5145801354
2036867	39.8132033167
4682911	52.1758154276
4359825	65.6207072532
4004978	39.0644093426
5242668	35.4640805025
2209198	39.4622392379
1268220	32.4475248774
5371291	50.6173841633
4947515	50.7485475031
162504	14.1848816029
1109804	29.0060226851
641794	25.6582330156
5178720	50.5282386381
2452616	35.8793223236
4771331	48.0499676086
2708067	44.5808024691
5097447	38.1316372686
5516497	50.5317595568
2709797	32.8944197665
5846746	61.8060028604
5270569	52.638016882
5435450	68.5032701984
6868221	60.6130612279
1875071	49.7120375708
1992567	42.1223477052
4632074	55.1960957446
4497453	68.9296363964
1516355	27.4787895974
4554702	62.4045876108
2533115	37.7309360215
2778854	32.877186063
1617545	42.0163272119
5318696	63.3375173163
3858580	65.209377543
5159815	57.5914058934
3162471	52.7548236806
6147290	40.5382046398
2915434	32.7915157743
2011634	59.4166235011
4574246	51.1884363019
3996255	71.3463730418
1415369	32.3933193393
9207384	63.6655753686
4745255	50.8005576097
6276434	66.5352650884
3464554	65.0629778032
3923603	59.5532473596
4597686	62.3429916702
3303986	33.5339495991
4729753	47.5420809501
3873214	66.7634424537
4798435	50.6801280001
4347991	55.8412839401
6009235	58.1435074514
2492900	37.6958963456
4106384	67.7067950781
6767514	66.4762570125
5227565	35.3765663363
4103251	67.7097014051
3241804	27.7514309934
773940	27.3557381709
1968651	32.2992241896
1796226	39.0814407541
4647962	61.4809888721
4407929	65.610675671
1637207	30.3716634488
4599018	52.1516114962
3836950	60.8440558256
2337578	52.1840126832
4101147	67.7132519268
1578824	38.8603796243
1902595	69.0919507304
2045775	32.5732790752
2759883	32.8500882103
4189976	72.4291738187
1443806	31.1167843879
580076	31.6891234942
3372992	59.9285738004
4513140	56.0596170294
2601172	45.3405234256
4679487	52.172193234
1966910	40.9789975139
2342519	35.15736692
3988649	43.6346492258
2907892	46.4441595493
2115681	60.3934619633
2767908	35.4460480623
2161510	51.7750091371
2835307	32.9175993993
5041230	64.2723700367
4392353	65.5631275537
6556728	66.5729308887
2739625	37.7526121276
1971270	44.5352488497
2341328	38.0572478525
3934167	59.1216387103
2045798	46.0854395204
3085555	32.8117631998
3883605	56.9201296218
818603	39.9707794865
4414325	65.6129985898
2474151	53.5550578764
2183418	37.386657067
4014469	62.2484318599
4678046	50.7457600887
1671231	30.3330898003
2346032	61.4757599214
4855529	45.4909650421
3979087	64.5726519676
4317977	62.3321754609
2095898	41.1068191296
1718974	31.3733657403
836724	24.8711642071
3367205	38.3172393721
1641482	30.5488576786
4897758	50.6788003817
2026292	45.1601249968
2919834	62.458105495
3423963	44.4161341697
1145921	23.9498185302
1278540	32.3993774149
2572216	37.6474215229
4379918	68.4129702885
2888029	57.4134470256
245530	22.4408422596
605745	23.8468332384
5323186	70.0366472259
3465352	38.3311998319
3072383	39.0295415643
2220340	52.4347622436
4195102	43.552576314
1667406	41.3634111908
4751585	52.1821244911
1848474	63.7925661924
2395441	53.4373837636
5139988	64.6785167592
4532063	47.5887029814
3157416	45.8824557803
922801	28.5477584008
4893347	68.1121326569
2179445	39.5223095788
7090955	73.4055426949
1658607	31.4911247812
170756	42.1472744735
4863501	50.5639044795
2812094	50.7181836738
2790548	37.487583084
4726850	48.7282228122
1959987	33.7409890984
5277274	43.2660498583
1358633	25.7175410873
3724841	67.9329399564
2271840	40.3547344883
4570938	50.8405495765
4016947	67.2139811653
3966348	39.0454140686
358242	26.173647981
5303342	54.0148834452
2918010	32.7852886042
3694378	62.6883605305
6260702	61.4299961889
791654	29.5646835613
2527564	55.9450917959
6324222	66.1969013738
1733840	38.172495732
5052868	56.8630726154
1856176	38.052156692
5957605	65.3411396022
159923	15.6331484527
2917864	29.776096487
699161	28.09095473
3699674	62.6885503966
1702054	38.6182224536
1887620	38.231105837
4127356	60.4970106771
6987670	65.5551564398
4352446	31.092103153
3846754	38.5860650304
3354689	44.3558553416
1038797	41.3319445474
5188507	64.2172979626
4977480	52.2417367825
2279118	52.1925587003
4206167	46.0303882371
12489432	69.4487707688
4685849	52.1651039118
2519002	60.0591821682
3857743	39.0111782978
3634864	68.0383089986
4106503	67.7054661838
4848754	55.0304263735
3559884	32.8576998576
5297511	57.4671765665
4929892	50.67745906
3012400	58.1805869074
2864998	32.7938448823
2922011	37.9861335224
2481983	54.7129855442
190657	24.0038393555
3724487	67.1938981127
4079669	43.8303450599
3133902	48.3514481308
3725037	56.8292878702
2212422	52.4539622188
5966919	67.2702277339
2649166	67.3358332396
6236862	62.4686901843
2749890	32.8207673761
4933575	51.7502014259
4110595	67.7027778217
5842795	42.3306311449
6459145	71.2317651949
4561905	56.0621056335
2406157	54.550762897
4878012	52.1833279623
1869610	46.2487898546
4107437	67.7057493517
1681907	30.5121507907
4104251	67.7082858724
1712361	30.5357339953
5321071	64.714471955
2874431	38.0504176305
2285232	41.1313162077
1389513	40.7494568241
2443540	66.9073557216
5675007	35.2934190213
4010416	43.5928093245
2338093	52.1826120689
2309519	35.0721080883
4410291	62.5251032188
2434688	43.8540790442
5153435	50.7572910108
4109537	67.7055833784
4106392	67.7086600597
2167922	39.9684121477
4553586	47.6788623296
4805164	50.7622424542
5313531	50.557981124
2017400	32.601070685
4122154	43.466280008
4678927	52.1725600763
7595921	66.5283380383
817038	39.9769655757
5467306	56.1953181329
5023861	60.8170090693
4744448	61.5484035234
1764045	36.9760975485
4392876	65.5683884544
3983069	39.0254349096
5268950	56.6819005684
2078953	39.6374521213
622952	26.0837111045
4054833	67.1680929893
6332373	60.7361410959
5148274	64.8204815828
4303871	44.7533162588
5387996	57.3849535152
5005730	50.7893553987
4195202	45.7087167674
2326299	46.4696068734
4082971	66.7911675101
3990003	39.036762629
1043060	41.3089371656
4658697	52.2045541919
4750330	52.1909214728
5217908	64.1470681354
4883715	52.1889995628
1662578	26.314554866
1959069	40.2624920307
2183439	37.3868928786
2289036	40.3371113429
3597394	72.4258449311
2872768	32.7501907568
4528383	47.6399412329
4630919	50.8210573322
6722539	60.5045653138
4587291	50.817377838
4962173	52.1889502845
4105353	67.7076977303
2402218	40.2214536732
1609006	38.7275125139
3765545	43.2393451678
4426693	61.7390679679
2665650	34.6193986457
4238624	45.8543149852
5231430	67.8416035386
8348532	67.7701900166
5238612	55.3524483203
2337594	52.1805326331
5228667	35.3801647724
3929787	46.4991359583
4107474	67.705748107
2337508	52.1833935969
4399422	65.6122554281
4102978	67.7050912776
4863599	50.8800992845
1862444	32.3131326365
1469720	48.8502571918
1991579	34.7062807953
5018461	50.6275130961
3740842	41.7728949793
1179577	25.0093041828
2661057	48.4862594074
3196500	39.3379633975
3619447	66.1176417281
2919910	32.7853598227
7846907	42.5664405096
7983613	72.2094620568
2035931	32.8659468322
5267792	35.4013598107
3902527	39.0685317488
2337521	59.9673756942
4305430	63.0833621729
4607202	50.8894769537
2867028	37.9934901229
3826972	73.8113840394
5619607	67.9166176567
4936470	64.2457869692
4723987	56.7793899518
4107408	67.705813496
5652292	35.3312072342
5341571	57.5015290445
2776084	61.7237446706
2902619	32.8071648398
4215619	43.5145111548
2789538	32.8526802646
4843023	50.5442984681
1553927	38.1775334363
5430118	35.3165621815
2034321	41.4160302135
7070328	73.388405743
2044771	38.7572495893
4383480	64.6553879566
2620399	34.7758108593
6581659	41.3120612903
6934277	66.0343392685
5032994	65.7792955843
208564	13.538769874
4643844	44.8951342896
2142100	42.0669903366
4277585	40.5846990767
2833899	32.92195664
6216458	29.5456029784
4418548	65.6096753956
719535	25.223651386
4711924	52.1573565278
6093698	59.2328008378
4106666	67.7080142383
2240045	39.5935795933
7689443	47.6010941235
4751335	52.1917103298
1933610	37.712103268
579558	31.6748280586
2928879	37.1320221832
4101762	67.7108276882
2363215	41.9988871093
6929263	63.8419266234
3200938	60.4129164639
1829217	38.0235915148
2129237	59.4484315273
5076188	65.0683544423
4101167	67.7112880309
6421010	66.4234131391
1894401	38.1476783427
5445538	68.0228473293
6859618	60.3138833678
3658997	33.9331242961
3063596	73.0040775611
4101757	67.710788328
4451751	67.8333311993
4655622	67.6668982147
1451056	46.9933620756
1038864	41.3282200558
4404786	65.3586576056
5262222	31.2094016558
5229469	35.3804946544
2337177	52.184965024
4537948	61.5309386533
2338390	59.5013663247
2907193	38.0033592541
2442446	56.6721638882
7105933	67.5718586145
3942754	46.6502855618
1765123	38.4163029998
4793479	52.1784908206
4239970	53.5661337226
2682626	38.5784302396
5118878	57.6314965897
4394302	61.7432074537
4107382	67.7055603788
4635236	36.5825817715
1923262	32.3848232846
3982361	39.0668751527
3928141	36.4084690443
1816487	32.0753190086
5153455	64.8224346579
1932455	46.9802401608
3861670	38.7559268399
4630707	50.8099087245
6427864	60.4533792252
4653728	47.6361102325
2910941	32.9326152608
4411511	65.6133465382
4104277	67.708587895
5396164	57.3623225684
1878735	31.3413014608
2756919	32.8087259727
2785752	34.112512528
1635222	30.3018183464
2737971	59.0080026414
3930849	66.7787289718
1698366	39.0463539661
1762765	29.2262439974
2913947	37.9888172297
5414494	35.4114715059
2976370	32.8936926525
4047729	28.6734857991
1641481	30.5488153686
3051613	72.581352878
5732880	29.9392103097
5241671	63.6974926507
2783913	50.9493292355
2264278	51.3964274705
1868279	53.4853734373
174018	17.6338079969
4641665	50.7905891528
5039027	54.0342411343
5386223	50.5123905936
1749868	30.1346158682
3792999	41.2970317155
3970947	39.0340893495
2583617	33.2960729086
1617426	38.7225752523
4591803	66.2705042006
2995511	54.8604228127
2842039	38.2623180048
3180526	44.8351310444
5414571	50.8332793124
3893306	43.9514387002
3237652	44.6590924534
4201318	35.2887593846
1696917	38.80708367
4954814	52.2081353609
2351988	46.1013831703
1892775	32.2593546512
4137334	64.6879367245
3444702	38.3722307474
2167264	41.6455032705
2337845	52.1813464965
4110589	67.7027063518
2451810	59.4079068117
1042996	41.3083079897
3445263	68.4227009665
4750465	52.1894803982
6546028	58.4163251364
4501450	50.8133157094
6681981	66.1591824341
2686418	68.3453580195
4668139	46.9491803907
4879583	52.1387380848
4107422	67.7056801079
1634377	30.5874960306
2354886	48.3592836341
2187672	51.6595723673
1664840	30.600117729
2155494	51.8230159768
4702402	58.5111821575
4534235	61.5587634959
3455562	38.3359059973
1991156	38.1322206798
4646332	50.7995769566
1876516	39.1049157055
2362501	45.3216316099
3338699	54.1371354531
2402956	52.0809785947
1635449	38.8637615725
7121665	51.2394503252
350928	26.1597820636
5232477	68.3917387501
4662988	28.8483049924
2016427	42.7642061924
5244065	52.0265099689
4731493	50.758967624
3261818	49.9763935327
2904778	32.7948297598
2261471	35.0180037683
8667507	72.1186611098
2493976	60.110161445
4100094	43.8462630369
5010884	50.7670303284
3714272	61.031933041
4215606	43.5144081302
2092570	35.5752973616
4803917	55.7800436602
5264383	68.1178971971
4696291	43.5770696492
1042752	41.31011017
4698945	65.4661631494
2516575	33.23985973
1443404	38.2406450308
5344151	35.3122507205
1938583	60.4828887904
5396476	43.2917889378
2158758	42.4357894678
1044352	41.2991979716
1160782	34.0334360802
2808265	55.5395235136
3054269	34.892637158
2524796	41.0985283564
2491961	60.0336441862
5467107	50.4795680787
6852809	61.0629743219
4079396	67.7081362045
5228660	35.3797722552
1811124	38.6364489676
708439	25.0696249077
3727131	65.5754520032
4082551	67.7050207089
2324740	40.0597916326
3765936	32.1109015129
5431448	43.2694375423
5365318	65.675548029
3973750	70.8732557408
3632260	64.204599891
3994770	31.8011550102
4105333	67.7077109214
4106384	67.7066246118
4091930	67.6923847671
1634920	39.1866268686
4123179	74.2936214993
4300227	55.8306573118
4685848	52.1649016357
4165587	51.030623055
4814049	57.0180943318
2764573	61.6900693163
4834050	52.1766634602
6884444	62.8674588681
2100988	40.2198870246
4911121	65.2465903406
2225962	36.9256977433
4806964	52.1263109106
4070193	69.9967053159
1839134	39.0807303872
6016828	58.0739386268
7273258	65.7593474616
4852980	55.463344172
2966818	37.8451930654
636266	25.4715794966
6764661	66.143802328
2877007	54.9065400258
2919828	32.7853558497
5160326	35.4763051792
2392951	35.3229547951
4021920	39.1074660858
1852352	36.6318064817
7237391	71.5271981298
4105348	67.7076827592
4162768	37.1200845207
4607660	47.6483941958
4751454	52.1917291002
2982397	58.772457188
1046087	41.315588474
5488700	50.5106127134
759425	38.9958192053
1705426	30.4332172724
3314179	54.1330447148
4386892	57.1723899289
4455399	56.8272112105
4107480	67.7051135976
4818394	53.6390755924
2346803	64.8850372187
5603532	56.1476047607
3423795	41.9473128502
5227394	35.3786992142
6931967	51.2277251176
4888768	52.0865584131
4133893	28.7340044844
2769745	60.5297960643
2528396	35.9397420341
4321832	34.5252892755
1132591	29.4122944646
4707648	52.2460897671
5228731	35.3771880787
2799488	52.3645395158
3057091	49.5526302619
2183505	37.3874573221
4751227	52.1918864327
1877693	46.1776765424
4968248	55.0565511222
2154946	56.5296763817
4708024	47.7055554517
4884713	46.0332674612
4142224	39.049047082
2191116	51.8607869232
5333488	50.5654461021
2422684	58.7331653654
2189343	52.3638826808
2242062	41.2327580593
2136808	44.4228026102
1477581	41.6450942453
5255868	35.4932620073
4797171	52.083196534
3368780	62.7276343365
6787172	43.6579182022
5004182	64.730899076
816492	40.0109247855
1664587	38.8858617783
2158157	68.2893320551
2379714	35.8252714402
3857040	59.6025708834
4107398	67.7051749064
5681722	66.5671956495
3212699	70.3666605555
4856440	52.119906763
2560282	60.0101473197
1084449	29.0401853845
2227296	50.5580309038
1445873	35.1646375581
4713421	51.0011518173
2111515	60.0860993173
5944658	55.6931954706
2234097	38.6557521898
4215607	43.5144452507
4641689	50.7904558018
1753385	33.9640181706
3192742	39.7202154136
2937589	50.3606529028
4522913	67.9271522578
2496337	41.776811384
2659676	34.7053926869
4071167	46.1883288011
2151145	39.4867849448
3213585	62.0824095208
7021552	66.0299745697
2867090	37.9932614602
1680813	30.5190999832
7337497	71.142311881
4839927	42.613369995
3619559	47.6855329613
5060525	50.6972695521
2814816	32.8434966975
4740150	50.922586838
4495402	63.5570078049
3439438	38.3473404667
5273813	57.5333255085
10327335	72.0359221425
799088	30.8001121278
2058319	37.0354157932
2275471	41.2697854642
1247854	58.476632683
2799251	28.74929758
4384120	61.6376832751
5220857	57.4615431911
1867336	32.9473645878
817275	39.9848276284
695214	27.401490764
8815781	72.3140014481
6062703	61.8722869981
7231841	64.2980259107
2932766	60.2373322659
2906044	53.0355011831
4773708	68.1000387958
5081166	65.1013369766
6301761	59.5855031633
5416282	57.4154743051
810172	31.2297882425
2066652	43.469437525
3560297	67.8515022764
727289	25.545965909
2919827	32.7853328297
6143341	74.3548339576
2184753	45.6866748781
3882432	39.0049072334
1108250	46.884457478
3024069	47.780060574
6247726	60.5370017827
5594550	57.2362924632
1752910	36.3599956644
3930178	39.1508221765
3514537	61.1019602298
1947646	34.534869273
2579188	53.3576071229
6432277	66.2395447211
1341892	47.1725742459
4410036	53.3211520269
1711273	31.733160051
4727114	52.2717878181
4317083	59.0265927248
1632509	30.3883163891
9698948	71.0888026207
2938059	46.5900106159
4888463	52.1343620684
4798530	52.0809706306
5052309	44.174891124
4232635	62.2970560892
2337124	52.1834100373
4216720	35.6744815876
3520618	66.4389604325
5582097	62.644934332
1785266	37.2385963772
3165557	36.3222965184
2131542	55.5653606638
2784749	32.937402976
4027676	43.8906456229
4104313	67.7087493083
3424964	62.842324766
2210574	40.0691404133
2970010	42.2549419026
1734546	60.4933509979
4387428	64.314217806
1177760	31.0591291944
4191506	28.7675360598
2410873	50.7397527784
5220846	57.4615110271
4070574	45.9411866729
641454	25.3305770952
4630065	31.1059347979
3940880	30.9257830738
3332539	42.8756872763
3307820	44.4831943697
3763493	41.3663051851
1636377	30.3733186179
2465610	29.6456860574
4643538	50.8196121147
5337525	64.6973269446
1049888	48.9223612423
4089027	28.142783112
6124363	60.6573287704
7288921	51.8997805025
1072952	40.3366599811
4112694	67.7008063328
1635237	30.3732731096
1786874	38.5512912494
6078402	67.6018302179
4306142	53.58638893
3651382	68.7668121276
1915344	31.3980673968
6419376	66.9921967493
1711369	28.5146569793
1926631	63.8574278105
2604152	71.5065787251
1775480	33.1232117512
4347393	61.4368197216
4859931	52.1734773601
1106409	41.1036063517
5756938	45.7350417878
4046337	44.9821900647
4911382	68.3962477364
3300414	41.32811823
2951235	37.960989213
4927145	52.162073574
4379376	65.5773105575
6988337	67.4029601034
9228054	71.3110803209
4047508	56.6640510655
6326813	62.651733187
2878897	32.8882554673
5399183	50.8745860253
1644447	30.5490538765
5444912	42.0350044225
2563677	40.8415724758
4864348	52.1966972758
3982627	64.3397435914
2335113	52.1919495973
6094819	59.1619045619
4920769	63.511678764
3452554	67.6527289653
5588132	50.544922704
4106490	67.7055344102
1315030	28.9577424089
3408545	67.3952375574
1858186	33.1824155386
5744041	64.859808626
5269030	35.5912188771
3005348	37.9906087415
4908265	61.1469429625
4621656	50.8047764697
1072951	40.3370703788
5863081	42.8548914811
4124767	67.7113883039
1132608	29.4121178731
5315554	40.1620602481
5344576	57.4183808033
2027088	36.8367826162
4618056	52.1920695635
6641902	66.291929631
3721489	52.0051248304
4100705	67.7042849949
4661849	55.2795897079
4376711	65.643630571
4735535	47.1353078374
3492535	38.3517989082
6866790	66.1645106374
1719369	30.5097393288
1261374	24.1997218906
2495334	60.1039379899
3756729	66.5473607492
4919833	56.2448969304
2427149	53.4341731801
4527993	62.0125516978
4528215	54.1945777751
3409143	38.3255557188
4142697	41.5577340076
4327607	53.9264771501
2786473	36.0975326156
1042767	41.3079815529
3908022	62.6549441124
1038842	41.3290952811
4071980	46.1722061503
5033346	63.7221840104
2290405	27.0372270406
4990476	50.5612290291
5191712	68.2101780684
4321753	44.9691595054
2729540	32.8575877254
5650368	58.3838433178
4412446	61.066786993
6543262	74.7843353972
3055580	51.4729445801
2072393	68.5534548708
1140789	39.0307059412
3141573	44.6841438986
6281198	62.4533249867
2174500	27.1515750747
4214812	43.5143726458
4586728	35.5253025686
2183391	37.3866613905
3924123	39.0999721466
5501013	57.3316041973
4849139	52.2044222696
5683123	67.2675393441
3520671	36.1912544512
3998597	53.844861085
3426122	30.3526552761
905861	28.3178103484
5051394	64.1406708722
3967717	39.0598170182
1083893	41.5111085688
3492500	39.3072870437
1633831	30.3787845867
7470429	46.2148157756
3742776	72.4875867538
5163295	68.4549497947
7090694	65.9118698395
3404162	38.3155384497
4747607	50.845109968
1326546	26.7513527612
3137147	70.801846391
2001352	38.6222913311
4763114	55.7492850266
5120146	62.7129382639
4548749	47.2780977803
5059732	50.626792091
5130646	50.3946091779
3176073	41.8928343272
5509723	63.4004286604
5434727	57.4135370553
1669964	30.4464048327
4941156	50.8063092928
5153539	38.2583308286
1106534	41.1053795003
2397042	36.0054183448
5088873	58.0383318664
2466435	53.3045063016
7916045	72.6505344525
4945392	52.1693528036
3427276	42.8484312323
641771	26.3235640127
1876490	36.5027258339
2820837	32.9294106678
5295158	35.5059849017
2165968	35.3848717987
3282708	53.8417672239
1813033	38.0402893935
4828976	55.5574515177
5329385	57.4860701563
9139763	68.8912393024
4711474	52.156713589
3089367	32.803483691
3566941	59.9099901008
1038720	41.3279805915
4410945	65.5910468165
4602429	47.5797019357
2239921	50.9892089944
1654902	28.095379666
1632612	30.3877467518
4389314	65.5884040194
3006992	43.2877772871
5374626	57.571819881
5852822	67.8021815801
1043554	41.2951318283
3230507	58.2007096719
1042810	41.3091550714
5227091	35.3784925497
2974379	42.2447845416
2179483	51.7269462528
4108283	67.7042453015
5876049	67.7157559442
5277381	63.1424185595
8698463	37.5358037391
3904116	39.0314222221
2821452	32.8966078459
837480	25.9061708936
2987450	37.4874893304
2370282	52.0535109325
3193374	39.7226569766
1975547	37.6820698267
2101285	53.9119158039
7833499	63.5668556286
960618	32.0681061567
3304561	63.5845729584
9083372	71.2579095076
1673221	31.4383455622
5800138	55.9231004504
5623946	63.4483510332
2354065	46.4627782156
4829781	69.2976969349
3192856	39.7201126515
2617381	37.5334351399
4182028	55.5375765059
6064456	60.1338190928
3976195	51.1350927206
5048243	50.648473142
4720462	53.8278032955
4783943	52.155638142
3928857	46.6202002262
1890909	32.1614630847
5340293	62.5382165361
6391889	66.61606608
5125126	64.839030299
6002284	35.4182674462
3796573	66.8339842274
2129092	44.3908952737
4109711	67.7037387787
9780023	63.7024166508
5228842	35.379573527
4370705	65.6478531495
4790622	64.0766272104
4830181	67.2924472189
2790106	38.0719227155
2658366	33.8681355389
3650564	63.0386975821
4317450	66.6828336171
1042839	41.3062802599
5317001	57.4281441738
5200257	35.3860395746
3526441	73.8128895393
9784577	72.1307216449
4740516	54.2646834226
5230088	35.380513674
2962453	38.7428256246
1743135	44.0002638924
2328208	52.1891944362
4817868	52.2062870963
4106385	67.7067542376
4093599	43.8473089328
2337234	56.2823405786
5262013	57.5833241005
4607634	50.8058365747
8739048	58.3094520135
820037	32.5456046495
