Length	GC
160570	37.6284486517
5577	45.9028151336
131326	26.4273639645
164302	39.4663485533
5577	45.9386767079
72028	54.8967068362
5540	46.083032491
5577	45.9745382822
60714	62.779589551
30456	36.7152613607
45585	33.2806844357
188427	49.0370276022
45626	52.0207776268
80647	33.9826651952
58200	52.2405498282
162160	50.2799703996
165772	35.537364573
41768	49.7821298602
74611	47.9151867687
62706	49.9011258891
55597	33.6888681044
128375	34.9585199611
41143	48.1734438422
175430	42.1672461951
44638	54.6529862449
51236	63.8574439847
29506	53.7619467227
5577	45.9924690694
56024	47.9223190061
139928	27.930078326
5819	61.5054133013
141836	30.3709918497
76131	63.0452772195
179206	40.269299019
49531	63.8206375805
57849	50.678490553
172681	39.1322728036
175432	42.1519449131
29261	53.9181846143
52693	63.3936196459
34719	41.568017512
40284	39.8048853143
7878	23.0134551917
222709	41.5573685841
29017	53.9718096288
172688	39.1312656351
44677	34.2614768225
29327	53.711596822
175440	42.1614227086
32413	33.0978311171
17119	68.6138209008
51160	66.9859265051
29467	53.9213357315
38989	33.9788145374
6094	45.2084017066
65762	54.9283780907
71547	55.9981550589
42954	62.3317968059
5577	45.9566074951
139738	30.2194106113
53432	63.1587812547
40866	32.7436010375
40670	33.289894271
38731	62.7507681186
46150	52.1321776815
66283	55.0080714512
39365	46.2212625429
5577	45.9924690694
29202	54.1743716184
33274	29.6117088417
125656	32.531673776
164297	37.620893869
50298	45.3755616526
5577	45.9566074951
51376	63.9656649019
46932	58.8468422398
65334	50.0642850583
26769	36.6281893235
42653	35.0995240663
51797	63.9631638898
128546	32.5315451278
30420	30.5391190007
19347	38.8225564687
5577	45.9924690694
182180	37.0863980678
57455	60.6387607693
41268	41.3855772027
36979	38.9383163417
22240	35.8633093525
66810	34.5053135758
62978	60.7085013814
90743	39.7606426942
40765	53.2221268245
25740	36.4646464646
51374	63.8591505431
61251	67.2544121729
128178	32.5516079202
84694	43.3867806456
43891	60.6502472033
33045	39.7397488274
68637	66.3723647595
8460	58.4869976359
37755	40.055621772
225268	42.9967860504
39520	66.8269230769
163201	34.7467233657
35468	34.8426750874
58065	68.2321536209
56212	70.5418771792
45366	51.9552087466
5577	45.9386767079
174272	42.1823356592
70428	69.0747997955
38253	48.181841947
51436	63.8735515981
64900	49.7673343606
5577	45.9386767079
164093	39.0059295643
37375	38.3411371237
89937	26.9444166472
130138	60.1745839032
169223	46.0315678129
33380	35.1587777112
41142	48.1673229303
47724	58.6371636912
47800	66.6841004184
31446	35.7692552312
46496	29.8262216105
5577	45.9028151336
155292	64.7354660897
68804	66.4045695018
110901	39.1619552574
64613	65.9882686147
57249	67.9662526856
38969	45.1846339398
68569	66.4556869722
33609	27.4777589336
166418	40.5124445673
43552	56.2132623071
109575	61.18275154
37664	47.4856627018
94870	65.8806788237
52715	63.7313857536
47112	44.0779419256
169285	40.3331659627
35560	48.7654668166
53242	43.0130348221
41143	48.168582748
5386	44.5042703305
39162	42.8578724274
46365	68.3144613394
159071	39.4521943032
42902	34.5415132162
46496	29.8262216105
33178	34.6585086503
47287	66.7942563495
73495	63.034220015
93839	38.0428180181
42979	65.3784406338
61765	49.3888124342
167034	39.5224924267
37373	35.1296390442
174311	43.8308540482
62337	63.9315334392
48800	39.9754098361
51071	66.9616807973
52807	62.3004525915
43277	61.1340897012
75462	59.4802682145
67702	66.5209299578
52428	63.7235828183
58226	51.9029299626
309208	47.725479289
18397	34.8100233734
186386	41.3207000526
53636	61.494145723
35638	39.2586564903
51601	51.4854363288
41720	49.7315436242
81291	57.6336863859
62708	49.9027237354
47343	52.2653824219
57061	63.3918087661
55094	61.64373616
34758	42.6491742908
42428	46.8157820307
47020	28.4049340706
63253	49.450618943
5386	44.4857036762
41684	48.2823145571
156628	44.5329059938
196842	41.5358510887
34176	45.0491573034
179323	40.2920986153
51884	66.6949348547
162359	38.6981935094
68450	66.4981738495
224791	41.6124311027
18275	30.0957592339
5577	45.9386767079
51367	63.9145755057
43458	33.3195268995
68311	66.5090541787
5577	45.9924690694
37974	34.9449623427
5577	45.9386767079
50884	63.9945758981
45985	33.110796999
70120	68.268682259
49452	65.6131197929
77874	61.5455736189
168395	35.3715965438
5577	45.9924690694
44018	45.0361215866
171216	40.6299644893
31332	43.7922890336
42696	32.0100243583
37282	39.4184861327
87887	33.9595161969
15603	31.4170351855
164270	40.4991781823
5577	45.9566074951
40787	40.4761321009
43223	45.3346597876
77327	42.0629275673
28914	50.1729266099
158136	52.6527798857
35644	41.8443496802
58985	61.3715351361
29249	54.0394543403
15556	60.111853947
50345	41.4440361506
5577	45.9207459207
224378	41.6208362674
93754	49.3525609574
53369	63.6118345856
57766	61.8322196448
88097	54.8270656208
5577	45.9028151336
36847	64.1978994219
176055	41.7789895203
67617	65.9567860154
49483	65.6023280723
40917	34.0665249163
101986	31.1130939541
39122	68.544552937
15179	33.0390671322
41143	48.1661522009
4248	50.8239171375
168993	35.3819388969
53387	62.1106261824
31090	34.3100675458
59084	45.225441744
44400	49.7364864865
5577	46.0103998566
40834	36.1071655973
39024	49.9231242312
80650	47.0068195908
156338	45.587125331
46083	42.7055530239
103737	38.9330711318
5577	45.9386767079
29453	53.817947238
46243	38.6025993123
5577	45.9566074951
45580	67.259763054
43461	51.1516071881
226849	41.5470202646
42240	66.0298295455
50348	65.5855247478
29506	53.9280146411
168733	37.6274943254
29564	55.8111216344
5577	45.9386767079
32337	34.486810774
65132	36.3415832463
38886	34.974026642
55098	44.9254056409
76653	58.9318095834
158127	39.8578357902
37235	51.7604404458
51370	63.8855363052
32364	32.1684587814
5577	45.9566074951
247511	41.3266481086
70912	42.8869584838
43573	43.9492346178
68714	66.4988212009
42395	66.8026889963
73420	53.4990465813
148481	30.3931142705
52991	64.5883263196
42820	31.9850537132
75706	62.8536707791
68992	66.5424976809
15556	60.1054255593
84583	54.7001170448
65762	54.9283780907
53744	52.8263620125
44875	35.3493036212
5577	45.9386767079
38411	72.6354429721
5577	45.9745382822
140906	30.3280200985
44262	59.8820658804
39064	50.8191685439
124261	37.0840408495
42638	65.4017543037
58129	68.2499268868
48262	44.4987775061
34915	39.5617929257
163019	37.8250387992
175247	42.1730471848
35786	39.0711451406
42887	53.7109147294
40881	36.4007729752
45035	44.6652603531
72697	54.863336864
179177	40.2640963963
40931	58.9944052185
49879	63.425489685
43741	54.4843510665
60074	34.3842594134
44862	58.2073915563
43198	50.6227140145
41931	35.4105554363
53253	64.3888607215
57647	61.3752667095
5577	45.9566074951
43344	66.0137504614
50679	64.032439472
155346	49.6491702393
68871	55.2424097225
185683	26.284043235
70236	68.7923571957
38124	35.49732452
5577	45.9386767079
169062	37.5584105239
171179	39.3751569994
197625	40.3233396584
43548	62.2784054377
75586	59.2702352287
48689	28.9346669679
51257	63.9522406696
58966	59.6716752027
38663	35.8921966738
42518	59.3066465967
170438	39.3685680423
175435	42.1688944623
145343	32.6510392657
194701	49.0125885332
64415	55.6423193356
38411	38.0125484887
8280	59.7463768116
43551	55.422378361
41142	48.1794759613
171073	39.3580518258
158066	39.0419191983
151417	41.1525786404
43128	34.1564644778
41207	41.6264226952
180219	43.1192049673
42771	47.6724883683
40785	71.8009071963
35663	38.9030648011
67949	67.4859085491
5577	45.9566074951
57168	69.2082983487
53636	63.6773808636
68428	66.475711697
93794	29.2961170224
165238	37.7733935293
58456	61.687423019
57697	67.9723382498
29616	41.6464073474
36733	38.826123649
108050	38.7376214715
29739	54.0233363597
35992	35.9885530118
56275	61.2350066637
142072	35.7375133735
32761	31.7847440554
40409	39.3946893019
72109	68.9262089337
72055	59.1908958435
39758	50.2967956135
69082	66.3428968472
39349	42.8066786958
36215	32.17727461
43619	49.4348792957
140961	27.9602159463
42392	66.1988110964
33399	40.2856372945
175455	42.171496965
42641	51.3472948571
216628	41.5754196133
41619	30.815252649
37925	32.2584047462
40749	40.2562026062
175312	42.1705302546
122696	40.5123231401
93191	55.2403129058
59254	62.7586323286
39860	32.3958855996
39029	37.1800456071
50400	63.2857142857
38239	36.8968853788
29786	54.0388101793
41809	47.2410246598
29443	53.7784872465
42309	35.6448982486
59812	66.6254263359
35703	29.1880234154
51376	63.9831828091
5577	45.9386767079
34856	41.6571035116
58046	68.0150225683
5577	45.9386767079
162596	37.710029767
44244	43.3595515776
36674	56.7568304521
50078	41.3095570909
45552	39.1596417281
77367	62.9997285664
80617	36.9624272796
5577	45.9566074951
65675	66.5199847735
35988	39.0963654552
5386	44.5414036391
5486	45.5887714182
167431	37.6901529585
29464	54.1983437415
32391	35.7506714828
84576	43.8126655316
29388	35.582550701
35480	36.4036076663
36278	38.3565797453
52357	63.8539259316
5577	45.9386767079
45344	52.3266584333
64746	63.2842183301
5386	44.7642034905
60311	66.773888677
34986	35.4170239524
59794	61.445964478
58538	50.9224777068
63569	50.1691075839
31236	37.2550902804
58951	45.4139878882
6087	45.1782487268
171295	39.3636708602
168771	37.7067150162
68576	66.4139057396
61511	64.0340752061
41865	49.7957721247
30112	54.4766206164
41392	35.598666409
5577	45.9386767079
37917	56.9005986761
33980	32.3866980577
65955	50.1038586915
44061	32.9928962121
47252	33.0441039533
67509	68.9656193989
40360	63.2903865213
48870	66.7751176591
67496	68.9492710679
47405	48.9547516085
5577	45.9745382822
48252	56.6194147393
69082	66.3472395125
68367	66.6008454371
51433	63.6731281473
54279	28.4456235376
69537	59.1267958065
92580	64.7051198963
179107	40.2854159804
47898	67.3681573343
30077	37.0249692456
147589	37.2033146102
41208	39.1962725684
51378	63.8911596403
143986	40.4872695957
5577	45.9745382822
5577	45.9386767079
159878	37.1483255983
133798	29.9742896007
75339	63.0178260927
5577	45.9028151336
50602	67.1198766847
49961	66.2156482056
46635	35.434759301
48564	29.8966312495
76492	58.9538775297
137918	40.8017807683
26054	30.4406233208
52102	63.6021649841
45389	68.7391218137
44623	54.1290365955
152372	32.5860394298
39252	49.9439519005
223932	52.0568744083
175557	39.5256241563
156102	64.769829983
36128	41.344663419
155476	64.7238158944
35059	33.2525171853
57315	68.5248189828
43871	54.1792983976
43679	66.2767004739
162252	38.7730197471
49640	39.82272361
49908	66.20982608
159914	36.8616881574
40470	51.0971089696
43454	38.9699452294
75933	63.0173969157
33438	33.9434176685
76797	53.4109405315
68999	66.5024130785
55601	63.0402330893
68515	66.4759541706
42127	54.6798965034
30078	37.2198949398
8956	59.6694953104
37714	64.2493503739
172372	39.4019910426
34433	35.0884326083
38253	48.1713852508
41567	49.3107513172
5577	45.8848843464
128083	37.1649633441
36674	51.0416098598
49267	64.2093084621
198190	41.5581008124
8454	43.7071208895
74325	38.7164480323
168876	34.3228167413
5577	45.8848843464
52975	44.0226521944
42112	61.7852393617
29438	54.2496093485
36966	33.6714819023
15556	60.0989971715
156648	42.2469485726
15680	59.8852040816
50837	67.0200837972
127188	30.4753593106
7768	23.1591143151
39600	50.6313131313
138081	36.4278937725
49808	63.5560552522
348113	34.0874945779
37159	40.6092736618
239276	44.5464651699
174830	39.0459303323
225436	41.5825334019
66299	55.6675062972
5577	45.9207459207
54894	46.0086712573
31631	34.874015997
47180	44.0186519712
67169	68.9097649213
43809	53.7492296104
32975	36.2638362396
125294	32.5362746819
36805	38.1497079201
52414	56.2941198916
179560	41.0915571397
37761	38.3623315061
38721	34.0228816405
59870	39.8513445799
175434	42.1594445774
5577	45.9566074951
175437	42.1501735666
26836	35.5157251453
114768	32.6894256239
52689	61.9256391277
53159	63.6900618898
171285	39.3642175322
40155	49.7970364836
65237	63.3490197281
29516	53.9978316845
34664	42.7734825756
5577	45.9745382822
33448	39.2878497967
5577	45.8848843464
40758	41.2385298592
50797	64.0037797508
219775	41.5038107155
40472	57.3705277723
46596	58.5479440295
39325	42.6904005086
33507	38.472557973
131976	49.4688428199
34997	33.9514815556
222006	42.0430078466
44784	47.0525187567
166687	34.4088021261
35858	30.316805176
56439	67.0865890608
36344	40.1606867709
175424	42.1510169646
47612	67.3674703856
50418	60.061882661
38890	50.4628439187
29223	53.9540772679
55307	61.10618909
45426	45.7403249241
47055	39.1966847306
37236	63.707165109
40477	48.4200904217
6051	44.9347215336
252407	35.5029773342
155582	64.7060713964
41164	41.6844815859
161807	37.8840223229
70035	61.6934389948
50407	42.843255897
240761	51.0693177051
34979	35.0553189056
60303	42.4555992239
52955	38.1021622132
47014	52.8842472455
73008	54.8570019724
59518	56.4921536342
80729	46.9942647624
255569	25.8853773345
46600	60.6480686695
129756	36.8229600173
41733	47.1161910239
34421	35.8066296737
5577	45.9386767079
71058	69.8767204256
6068	45.2702702703
5577	45.9566074951
35373	41.7974161083
5577	45.9924690694
41148	48.1943229319
30646	30.428114599
53141	63.4594757344
38670	40.8456167572
39896	60.6802686986
3573	49.2023509656
53169	63.2831161015
68720	66.388242142
218729	66.2253290602
34507	38.7921291332
45423	54.8290513616
57599	65.8935050956
41750	43.4371257485
141018	30.498234268
42215	51.0671562241
66381	55.6439342583
54840	42.2374179431
38476	36.5812454517
29003	54.3288625315
5577	45.9566074951
154906	64.776703291
92495	49.2880696254
61818	64.4262189006
174436	41.8313880162
39207	50.4909837529
74806	37.763013662
159590	38.7424024062
51077	65.6733950702
39616	46.9128634895
43336	61.5631345763
56789	62.0877282572
43060	60.8755225267
37074	50.7687328047
68716	66.4997962629
172253	39.5906021956
46349	57.0195689227
55726	40.0082546747
41486	35.889215639
38552	39.2742270181
93577	61.483056734
167435	35.3313226028
40525	57.2905613819
53513	33.5283015342
30745	36.0448853472
69082	66.3414492921
41142	48.1673229303
39699	49.7770724703
5577	45.9028151336
15556	59.6425816405
29726	54.4170086793
33540	50.4025044723
40068	58.0038933813
153757	49.1997112327
58279	49.8412807358
5577	45.9566074951
41655	56.6150522146
45517	51.4708790122
69309	68.8669581151
53092	44.1365930837
186570	37.6255560915
53684	63.5869160271
58104	49.4991738951
88474	38.9978976875
76350	48.776686313
179209	40.2786690401
46739	65.2624146858
52491	39.1533786744
34966	33.1436252359
166423	35.3526856264
75728	62.9331290936
76363	58.9094194833
49949	66.1935173877
49576	52.4507826368
41476	46.0627832964
44988	41.8533831244
69844	42.6006528836
31698	32.0903527036
47342	33.0404292172
87308	39.3755440509
71092	68.8755415518
39274	52.5869532006
149813	39.1254430523
5577	45.9745382822
5577	45.9924690694
271088	49.8546597415
145542	30.4159624026
41207	65.7121362875
40149	51.0149692396
62708	49.9027237354
178897	40.2650687267
5577	45.9386767079
42600	33.4037558685
171166	39.3687998785
38889	46.100439713
59265	68.4366826964
23410	42.2597180692
172681	39.1305354961
191195	40.6166479249
37967	42.2182421577
5577	45.9386767079
181570	44.6797378422
36671	51.0457854981
142072	35.736809505
171294	39.3580627459
46157	43.1353857486
44856	61.5391474942
45673	52.394193506
5577	45.9566074951
41882	61.7735542715
5577	45.9566074951
46962	58.8113794131
156514	64.775036099
43783	45.3646392435
29605	54.041547036
53932	63.0590373062
38209	49.9175586904
70270	67.6447986338
43444	46.7291225486
88580	39.0167080605
39474	44.7737751431
141907	30.3846885636
58550	61.8633646456
44708	50.0671020846
53227	43.0213989141
62708	49.9027237354
50552	45.8280582371
76075	59.2678278015
120098	38.839114723
19105	39.7801622612
136468	35.8413694053
68193	66.474564838
40929	58.801827555
60746	66.142626675
68432	66.502513444
29338	54.1447951462
51371	63.8628798349
36826	34.5733992288
41294	40.9357291616
59346	61.7227782833
31674	29.9709540948
47611	51.5931192372
18919	27.8027379883
42180	45.8463726885
78145	43.1582314927
179208	40.2733136914
42259	43.0606498024
59707	64.4983000318
46782	42.6723953657
95705	62.7156365916
39874	40.7082309274
164706	40.5419353272
39004	33.6042457184
60143	66.6162313154
132667	26.0449094349
42606	45.0053983007
29512	53.9915966387
51365	63.9267984036
39189	36.5153486948
175438	42.1619033505
52122	61.503779594
75215	62.9887655388
170397	40.6456686444
47109	67.2674011335
41572	56.918117964
5577	45.9386767079
68807	66.4307410583
30674	34.7166981809
52057	63.589911059
34742	71.3689482471
32975	41.4981046247
60551	34.2917540586
40923	34.6406666178
68056	66.5834019043
54167	66.902357524
39148	36.5867988148
39576	34.5461896099
58150	68.3387790198
26471	35.0005666579
41913	45.5061675375
5386	44.3557370962
69978	61.6893880934
30664	39.6197495434
24435	58.1420094127
68884	66.5147203995
68043	66.5020648707
7965	45.6748273697
41402	39.3145258683
60030	43.3849741796
171175	38.7352125018
42292	51.2721082001
29516	54.0046076704
7190	59.5966620306
73048	54.8529733874
174885	39.2583697859
147737	39.1479453353
52047	62.8816262225
50332	60.6651831837
5577	45.9207459207
87603	38.8867961143
156758	64.7596932852
29386	54.2775471313
39981	66.8617593357
43265	45.2467352363
72979	54.8198796914
174351	39.539205396
191983	38.5831037123
29264	54.158693275
5577	46.279361664
190789	40.4258107124
171274	39.3562362063
5577	45.9207459207
25388	36.8166062707
65653	34.4919501013
34989	36.1170653634
37095	64.2404636743
38122	34.5417344316
41960	32.9599618684
126161	32.5457153954
138339	30.4216453784
34280	40.0875145858
160732	38.7421297564
40551	43.6191462603
35581	35.6426182513
33848	33.9872370598
65334	50.0673462516
159323	36.946956811
41660	36.7258761402
173097	43.8927306655
30332	58.7498351576
58211	68.3118310972
152778	39.7570330807
46318	48.3073535127
4491	33.2887998219
5577	45.9207459207
34469	39.7255504946
88994	26.9917073061
50898	64.2068450627
5577	45.9028151336
156833	44.616247856
15521	60.1765350171
41901	66.5616572397
35735	41.1109556457
41518	36.3769931114
172802	39.1459589588
50701	65.7146801838
157486	56.2773833865
62774	55.9992990729
175439	42.1633730242
88308	27.2183720614
5577	45.9566074951
83724	60.8726291147
69641	68.5573153746
44279	53.0070688137
36671	51.0485124485
159837	38.0137264839
68327	66.5125060371
68910	66.5230010158
93464	49.5078318925
29609	54.0578878044
61761	67.2463204935
76217	62.9820118871
179204	40.280350885
5577	45.9566074951
42519	62.1369270209
54836	36.0930775403
75822	58.8760518055
6478	34.0228465576
163424	40.5485118465
39568	46.2975131419
276958	53.3459946996
42081	47.6105605855
6891	47.2355245973
28833	35.3102348004
53721	56.4285847248
107263	38.9892134287
72529	38.0551227785
440001	29.9874318467
32115	38.0414136696
77837	46.0475095392
5577	45.9924690694
44576	68.5211773151
154874	64.7255188088
44045	60.6947440118
36671	51.0485124485
41335	52.4954638926
21697	35.7929667696
58472	61.0668354084
64960	35.4448891626
32317	62.279914596
159624	50.1541121636
29517	53.8604871769
49658	65.8181964638
46596	58.5457979226
37595	50.014629605
5577	45.9566074951
57408	39.8150083612
38457	46.5194892997
142094	30.3095134207
5577	45.9924690694
49797	63.5660782778
92816	44.8974314773
60161	34.3411844883
4594	46.1036134088
41726	40.6053779418
246291	51.2109658899
146135	56.347897492
68953	66.3031340188
53395	63.4928364079
42230	48.8325834715
76586	62.9932363617
47703	45.5422090854
175190	39.561048005
31375	34.4892430279
5577	46.0103998566
46719	43.8301333505
37287	40.7246493416
65762	54.9238161856
5577	45.9386767079
183806	38.1151866642
7118	56.9542006182
5577	45.9566074951
5577	45.8848843464
43607	60.9626894765
36315	56.6955803387
216273	41.5266815553
34933	54.9823948702
46149	43.1363626514
42461	33.3105673442
60618	67.4601603484
48211	45.8774968368
53263	43.7320466365
259700	46.9149018098
158750	38.8031496063
38139	38.9574975747
42608	51.5889034923
18186	29.2147806005
42665	49.7878823392
5577	45.9386767079
50165	65.7430479418
69420	50.8282915586
34473	32.9533257912
83331	38.9326901153
42429	66.4545475972
47739	45.8199794717
175439	42.1679330138
38569	37.9346106977
44485	45.5546813533
59231	67.0949333964
5577	45.9207459207
5577	45.9386767079
43940	63.0223031406
29264	54.1552761072
62181	64.2334475161
5486	45.2242070725
43982	61.213678323
35852	54.4711592101
47090	50.053089828
5577	45.9924690694
60897	50.2274332069
121342	61.6447726261
34434	36.3942614857
37994	41.8566089383
42126	46.9140198452
58387	58.8795451042
37260	32.4261943103
30420	30.5588428665
5577	45.9386767079
17641	29.0176293861
40163	53.1359709185
41143	48.1758743893
32358	37.1376475678
148243	30.2429119756
29339	54.0270629537
34844	38.256227758
47020	28.3964270523
50113	65.9110410472
48594	41.2849322962
52920	63.3975812547
43144	58.9143333951
175814	42.0046185173
165179	35.4851403629
179558	41.0975840675
149218	49.7634333659
49372	67.2243376813
21248	50.0800075301
41468	49.3416610398
38742	47.4446337308
57899	58.5951398124
15630	60.019193858
57165	69.2136796991
33133	48.921015302
32409	35.1322163597
46895	28.6917581832
51355	63.7503651056
42965	62.2646340044
38555	65.7061340942
60526	66.2244324753
76315	58.8888160912
60973	64.5138011907
35822	40.8184914298
42572	49.8520154092
175261	42.1691077878
138658	40.8595248742
175432	42.1587851703
36938	63.9314527045
68203	62.8682022785
46547	47.5777171461
46383	58.7585968997
43129	51.2694474715
39689	33.9262768021
41421	40.2646000821
157482	64.6423083273
40471	59.5908181167
59087	56.3017245756
129454	43.6263074142
5577	45.9028151336
68964	34.593411055
45858	66.1302280954
39921	26.985796949
5577	45.9386767079
35263	41.6130221479
42084	34.0461933276
41796	55.7397837114
32649	38.1543079421
58000	40.0189655172
179130	40.2752191146
42093	49.9156629368
54314	61.4648157013
51547	61.5457737599
39078	43.0933005783
110240	60.9533744557
32793	39.0388192602
179254	40.2685574659
15556	60.111853947
5577	46.0103998566
50087	63.9826701539
175431	42.1590254858
35838	34.8959205313
32846	30.2502587834
30178	35.0321426205
35802	40.6262219988
41867	49.7981703967
38099	44.6888369773
55282	43.08816613
75736	62.9964613922
40365	35.1021924935
175117	39.5621213246
41142	48.1673229303
47741	38.7319075847
215799	66.1601768312
37151	41.8723587521
142987	44.6159441068
135281	35.9303967298
77315	42.4199702516
50515	64.000791844
34593	38.9992194953
76323	63.0635588224
29247	54.152562656
99730	37.2696279956
38497	42.8033353248
5577	45.9207459207
262391	32.4736747831
5577	45.9924690694
41142	48.1819065675
42963	67.0181318809
176184	39.9621986105
53043	63.5013102577
175436	42.1544038852
37449	40.145264226
73752	59.1251762664
35473	52.0593127167
64511	59.7293484832
41807	39.6895256775
43785	35.5715427658
5577	45.9386767079
179565	41.1071199844
161978	41.3000530936
251042	27.7515316162
56076	59.4799914402
160646	41.2266723105
104036	43.2110038833
36471	42.376134463
37146	51.9463737684
51381	63.8543430451
5577	45.9745382822
29511	53.9866490461
52502	61.5405127424
43012	34.7298428346
41698	52.4917262219
37380	64.151952916
158100	38.6963946869
43223	35.4371515166
87570	38.9105858171
64415	55.6423193356
32324	35.320504888
67880	66.5365350619
76483	62.9813161095
378379	35.9190124188
21012	46.3544641157
92417	29.5681530454
143734	30.8625655725
34509	38.8188588484
51738	48.4150914222
129439	35.7326617171
93879	49.3550208247
45871	46.9490527784
175436	42.1469937755
34683	44.3790906208
29424	53.9151712887
34329	37.5163855632
5577	45.9566074951
43028	36.8062656875
50183	62.180419664
36270	34.6071133168
43957	53.0268216666
44459	33.3700713016
39167	56.4735619271
34549	42.2298764074
179207	40.2713063664
66158	55.5503491641
43587	51.0679789846
44705	45.2879991052
29491	54.37930216
53746	67.4450191642
88097	54.8270656208
54791	49.4168750342
5577	45.9386767079
52785	63.5028890783
51027	60.9540047426
29026	34.7447116378
33032	39.1317510293
5577	45.9745382822
43551	55.4269706781
36717	52.0549064466
60217	34.3341581281
56189	59.5347843884
32675	50.7421576129
26752	36.7785586124
54012	33.4758942457
175334	42.1629575553
91721	45.5937026417
5577	45.9386767079
38194	71.1944284443
41401	33.5547450545
77670	55.8465301918
6097	45.0877480728
56702	43.8943952594
50856	64.031775995
38989	39.3136525687
49090	50.9594622123
235108	48.3182197118
65764	54.92822821
71214	68.8783104446
94555	49.2475278938
34713	46.0058191456
33613	35.4862701931
47881	66.8198241474
44366	51.0030203309
18546	29.8231424566
39481	42.6179681366
38689	50.1512057691
192972	40.6167734179
30778	34.1445188121
60321	66.5406740604
68604	66.3940878083
162308	38.7842866649
164999	35.5444578452
46847	43.9772023822
58159	49.5881978714
175441	42.1532025011
75568	47.0410755876
64477	68.8276439661
155631	42.1182155226
94109	49.3906002614
175423	42.161518159
29741	54.4231868464
65917	54.9372695966
70579	50.9188285467
226536	41.6123706607
46496	29.8262216105
164241	37.7859365201
58979	53.0103935299
41834	35.3229430607
178563	39.7450759676
29393	36.1990950226
214214	41.2629426648
52139	41.0939987342
45169	54.5816821271
190768	39.0081145685
45428	45.751518887
162598	37.7095659233
59707	66.5550103003
62220	60.1108968177
167298	35.5156666547
32799	41.6628555749
54312	38.0965532479
32826	50.795101444
59052	67.1831606042
34864	40.2449518128
167467	35.3992129793
56827	60.9815756595
5577	45.9924690694
220299	66.1292152938
29266	54.4830178364
30548	36.8927589368
40287	63.6905205153
177907	44.8706346574
62829	39.2684906651
43882	44.722209562
68004	66.4857949532
59337	67.1334917505
241050	51.037544078
39355	37.0041926058
69798	61.7009083355
18609	36.3641248858
47880	66.8191311612
39210	50.6988013262
43872	52.1859044493
43221	49.644848569
28427	36.1909452281
23629	42.7144610436
75816	59.3159755197
41448	32.0136074117
51067	65.6940881587
258139	55.8152778154
178249	36.7435441433
80578	40.5780734195
38514	37.9576257984
48216	54.8531607765
42575	49.3505578391
5577	45.9566074951
49941	66.2401633928
40938	39.3375348087
179165	40.2751653504
34117	35.9029222968
5577	45.9028151336
169483	40.6211832455
40759	36.8605706715
159514	54.1419561919
34638	39.6298862521
32048	34.7790813779
6882	43.7227550131
155372	64.7201554978
58326	51.3801735075
34239	38.9000846987
136896	43.6133999532
71200	61.6207865169
180111	41.1029864917
49167	42.8885227897
26845	43.5649096666
38253	48.179227773
44259	60.9435369077
30532	34.6816454867
155997	37.8417533671
46375	51.171967655
147745	45.2915496294
15546	59.8996526438
69110	66.3507451888
5577	45.9386767079
37131	35.7087070103
65766	65.4745613235
41514	39.3337187455
29729	54.0818729187
77792	37.7660941999
5577	45.9386767079
177215	40.6664221426
38815	50.8643565632
179110	40.2652001563
47564	46.4153561517
92777	49.2772993307
42973	33.4535638657
98136	59.7487160675
60942	49.9130320633
164602	65.4360214335
38208	40.2324120603
101660	47.410977769
5577	45.9566074951
171231	39.3707915039
49286	67.5303331575
58619	39.995564578
39085	47.634642446
59947	66.3702937595
49203	66.6727638559
51099	50.8483531967
63344	65.3258398586
39021	37.2107326824
241147	52.1698383144
15524	60.2357639784
39133	51.6878337976
42746	53.0997052356
80382	35.2317683063
162281	38.6373019639
32174	37.5303039722
5577	45.9386767079
76268	59.2896103215
15906	28.3792279643
217937	41.5574225579
69321	66.5613594726
51290	60.9027100799
5577	45.9386767079
54268	43.0640524803
31008	32.1497678019
5577	45.9566074951
43602	47.5574514931
41941	35.9767292148
175230	41.2509273526
37253	35.2213244571
37729	40.0779241432
55073	40.0032683892
7288	62.0609220637
179095	40.274714537
44030	51.9940949353
43900	54.5444191344
28670	36.2155563307
38997	39.3773880042
63334	65.1640509047
171238	39.3808617246
33517	31.8226571591
63369	49.4768735502
169936	39.6231522456
55735	61.3025926258
5577	45.9566074951
164870	35.4455025171
174142	39.5068392461
33690	35.1766102701
74806	49.1658423121
174307	40.2812279484
56621	44.2291729217
31869	34.9555994854
74073	59.2550591984
51492	63.9769284549
55213	61.0725734881
53088	32.4216395419
36712	29.1294399651
124497	37.0940665237
218152	41.5590964098
67592	62.8698662564
175439	42.1559630413
36059	38.9195485177
52160	61.5548312883
43914	61.2196566015
34117	51.0214848902
179260	40.2750195247
38564	47.1890882689
34478	33.7548581704
59416	61.7476773933
153243	64.7331362607
44936	66.1830158448
33284	38.8414853984
51162	63.8853055002
42881	34.8289452205
41901	66.5592706618
52077	66.6666666667
56982	67.7968481275
5577	45.9386767079
39033	37.1736735583
32277	34.5168386157
38275	34.7511430438
5577	45.9386767079
57198	50.7185565929
5577	45.9566074951
37730	40.3975616221
15556	60.1054255593
89916	44.1278526625
41903	66.5918907954
30692	34.8364394631
50934	50.7303569325
41903	66.630074219
159983	38.047792578
36671	51.0485124485
40207	42.1642997488
153882	64.8373428991
43748	33.0163664625
